external_id;full_name;phone;email;birth_date;city
crm-766;АЛЕКСАНДРОВ НИКИТА СЕРГЕЕВИЧ;79951304935;;27.5.1987;г. Самара
crm-2367;Захаров Максим Павлович;+79776393141;user1691.макс@mail.ru;1970-11-06;Воронеж
crm-120;Александров Николай Петрович;+79035356789;user84.нико@mail.ru;1995-09-05;Омск
crm-977;Петров-Водкин Юлия Евгеньевна;+79836341724;user687.юлия@mail.ru;1975-06-08;Казань
crm-1353;Макарова Наталья Борисовна;+79575315660;user959.ната@mail.ru;1991-02-06;Нижний Новгород
crm-1669;Воробьёва Екатерина Михайловна;+79258228876;user1194.екат@mail.ru;1980-12-17;Нижний Новгород
crm-882;ПАВЛОВ ВИКТОР ИВАНОВИЧ;+79095878690;USER624.ВИКТ@MAIL.RU;20.11.1963;Омск г.
crm-2831;Николаев Алексей Петрович;+79382969903;user2010.алек@mail.ru;1970-01-25;Казань
crm-1108;Соколов Егор Иванович;+79698263518;user783.егор@mail.ru;1991-07-27;Новосибирск
crm-2270;Фёдоров Николай Дмитриевич;+79125421719;user1627.нико@mail.ru;1998-08-06;Уфа
crm-1724;Петров Игорь Михайлович;+79731751161;user1238.игор@mail.ru;1983-06-03;Москва
crm-961;никитин александр александрович;8 (904) 185-86-43;USER678.АЛЕК@MAIL.RU;1999-10-23;г. Екатеринбург
crm-503;АЛЕКСАНДРОВ МАКСИМ ПАВЛОВИЧ;;USER354.МАКС@MAIL.RU;18.5.1979;Нижний Новгород г.
crm-204;Никитина Татьяна Михайловна;+79215842349;user139.тать@mail.ru;1979-12-07;Новосибирск
crm-4287;???;12345;;99.99.9999;
crm-3248;Соколов Дмитрий Юрьевич;+79677207592;user2306.дмит@mail.ru;1961-06-16;Самара
crm-1413;Захаров Василий Михайлович;+79710985465;user1011.васи@mail.ru;1988-09-26;Москва
crm-3697;Семёнов Борис Игоревич;+79578224795;user2624.бори@mail.ru;1969-05-16;Самара
crm-3758;Макарова Галина Андреевна;+79427730084;user2669.гали@mail.ru;1986-03-28;Казань
crm-1361;Григорий Лебедев;79721938470;;18.12.1993;г. Самара
crm-3158;Николаев Пётр Дмитриевич;+79682903349;user2241.пeтр@mail.ru;1972-06-28;Омск
crm-2298;Макарова Виктория Борисовна;+79965019121;user1645.викт@mail.ru;1984-09-23;Казань
crm-2338;Петров Фёдор Евгеньевич;+79090425627;user1676.фeдо@mail.ru;1984-10-15;Красноярск
crm-2832;Лебедев Кирилл Викторович;+79362616055;user2011.кири@mail.ru;1974-02-09;Санкт-Петербург
crm-480;Григорьев Юрий Сергеевич;+79465927745;user341.юрий@mail.ru;1956-05-06;Казань
crm-1886;Андреев Максим Петрович;+79288682756;user1346.макс@mail.ru;1955-01-08;Красноярск
crm-1848;Никитин Лев Александрович;+79465766952;user1323.лев@mail.ru;1958-01-01;Пермь
crm-2365;васильев валентин павлович;;USER1690.ВАЛЕ@MAIL.RU;04.09.1967;г. Ростов-на-Дону
crm-1377;Сергеев Никита Петрович;+79901098052;user980.ники@mail.ru;1981-05-03;Самара
crm-2826;Макарова София Игоревна;+79867536567;user2005.софи@mail.ru;1974-01-07;Самара
crm-626;Козлов Андрей Борисович;+79969685306;user446.андр@mail.ru;1980-09-22;Пермь
crm-1702;Морозова Наталья Евгеньевна;+79250151485;user1220.ната@mail.ru;1993-03-07;Екатеринбург
crm-4286;???;;;31.02.1990;
crm-566;Кузнецов Тимофей Васильевич;+79508479955;user399.тимо@mail.ru;1995-08-15;Ростов-на-Дону
crm-3226;Петров-Водкин  Денис  Сергеевич;8-900-9006464224; USER2293.ДЕНИ@MAIL.RU ;15.02.1992;ЕКАТЕРИНБУРГ
crm-1030;Алёксандрова Валёнтина Павловна;954 490 33 73; USER725.ВАЛЕ@MAIL.RU ;03.10.1967;Пермь г.
crm-3018;Борисова Ольга Игоревна;+79333804223;user2129.ольг@mail.ru;1959-09-18;Пермь
crm-2508;Егоров Кирилл Борисович;+79930194589;user1789.кири@mail.ru;1994-02-24;Казань
crm-264;Васильев Роман Евгеньевич;+79789686721;user184.рома@mail.ru;1965-04-24;Казань
crm-2012;Александрова София Олеговна;+79483754253;user1434.софи@mail.ru;1993-12-11;Ростов-на-Дону
crm-2399;петров-водкин александр сергеевич;8-980-9800637300;USER1710.АЛЕК@MAIL.RU;18.5.1986;Волгоград г.
crm-4201;Павлов Лев Сергеевич;+79365228801;user2980.лев@mail.ru;1976-06-11;Ростов-на-Дону
crm-1444;Зайцева София Андреевна;+79251688053;user1030.софи@mail.ru;1998-02-14;Волгоград
crm-562;Захаров Вадим Михайлович;+79835670098;user396.вади@mail.ru;1981-04-02;Казань
crm-3133;михайлов егор михайлович;; USER2219.ЕГОР@MAIL.RU ;28.06.1987;КРАСНОДАР
crm-1915;Станислав Александров;921 339 85 65; USER1368.СТАН@MAIL.RU ;14.6.1955;Краснодар г.
crm-1428;фролова екатерина игоревна;; USER1020.ЕКАТ@MAIL.RU ;1975-04-17;г. Пермь
crm-1049;Егоров Даниил Владимирович;+79757317875;user738.дани@mail.ru;1955-02-19;Ростов-на-Дону
crm-2098;Кузнецов Егор Александрович;+79784484639;user1501.егор@mail.ru;1998-07-23;Екатеринбург
crm-606;Никитин Кирилл Павлович;+79813263351;user428.кири@mail.ru;1974-11-01;Самара
crm-3356;Воробьёва Анна Олеговна;+79124404559;user2377.анна@mail.ru;1999-09-03;Пермь
crm-3382;Яковлев Александр Александрович;+79735306886;user2397.алек@mail.ru;1975-07-03;Пермь
crm-366;Николаев Олег Павлович;+79214674780;user253.олег@mail.ru;1984-05-27;Краснодар
crm-344;Николаев Валентин Олегович;+79870971020;user238.вале@mail.ru;1974-06-01;Екатеринбург
crm-2465;Фролов Пётр Михайлович;+79914128656;user1759.пeтр@mail.ru;1975-04-02;Волгоград
crm-155;Морозов Валентин Олегович;+79252246995;user106.вале@mail.ru;1991-05-16;Воронеж
crm-2070;Васильев Антон;;USER1482.АНТО@MAIL.RU;1986-04-18;ЕКАТЕРИНБУРГ
crm-4285;???;;;31.02.1990;
crm-132;Козлова  София  Петровна;+79097187352;USER90.СОФИ@MAIL.RU;22.11.1982;САНКТ-ПЕТЕРБУРГ
crm-2160;ПОПОВ ФЁДОР ПЕТРОВИЧ;931 012 96 70;;1961-01-10;г. Казань
crm-3686;Алексеев Роман Юрьевич;+79750755060;user2614.рома@mail.ru;1955-09-17;Пермь
crm-641;Петров Валентин Дмитриевич;+79650422730;user456.вале@mail.ru;1987-02-23;Пермь
crm-4230;???;12345;;99.99.9999;
crm-2192;Лебедев Тимофей Борисович;+79564504806;user1571.тимо@mail.ru;1973-01-07;Уфа
crm-1065;Григорьев Борис Викторович;+79917951269;user748.бори@mail.ru;1957-06-17;Воронеж
crm-3038;Кузнецов Андрей Юрьевич;+79541805895;user2145.андр@mail.ru;1993-10-19;Новосибирск
crm-1026;Волков Пётр Викторович;+79382087623;user722.пeтр@mail.ru;1984-03-05;Уфа
crm-3209;Николаев Юрий Евгеньевич;+79296125605;user2283.юрий@mail.ru;1989-02-21;Екатеринбург
crm-2784;Петрова Полина Павловна;+79481001110;user1974.поли@mail.ru;1956-11-23;Уфа
crm-1140;Светлана Романова;;USER809.СВЕТ@MAIL.RU;1969-01-01;Уфа г.
crm-1855;Морозов Константин Васильевич;+79436688062;user1328.конс@mail.ru;1985-08-13;Нижний Новгород
crm-2567;Полина Орлова;79505354303;;04/11/1969;Омск г.
crm-3841;АНДРЕЕВ ПАВЕЛ НИКОЛАЕВИЧ;8-911-9113243011;USER2726.ПАВЕ@MAIL.RU;20.12.1967;Краснодар г.
crm-3800;Семёнов  Сергей  Иванович;+79269771144; USER2697.СЕРГ@MAIL.RU ;06.02.1955;г. Волгоград
crm-3889;Никитин Кирилл Петрович;+79031576427;user2763.кири@mail.ru;1966-05-12;Санкт-Петербург
crm-1296;Волков Олег Евгеньевич;+79049319731;user920.олег@mail.ru;1990-08-17;Екатеринбург
crm-3142;Васильев  Константин  Павлович;+79451290662;;1967-02-10;г. Красноярск
crm-3400;Иванова София Юрьевна;+79900132758;user2414.софи@mail.ru;1970-01-27;Омск
crm-2018;Павлов Борис Иванович;+79667406036;user1440.бори@mail.ru;1959-03-13;Красноярск
crm-1920;Егоров Николай Петрович;+79407450244;user1370.нико@mail.ru;1983-10-15;Волгоград
crm-3412;Римский-Корсаков Николай Андреевич;+79806933994;user2421.нико@mail.ru;1984-02-04;Омск
crm-3054;Попов Егор Викторович;+79143612168;user2156.егор@mail.ru;1976-02-06;Казань
crm-2968;Илья Римский-Корсаков;;USER2097.ИЛЬЯ@MAIL.RU;01/12/1975;г. Ростов-на-Дону
crm-2458;Макаров Виктор Викторович;+79929984071;user1752.викт@mail.ru;1959-08-25;Красноярск
crm-3679;Сергеев Дмитрий Андреевич;+79213313793;user2607.дмит@mail.ru;1975-03-04;Воронеж
crm-2159;Попов Фёдор Петрович;+79310129670;user1546.фeдо@mail.ru;1961-01-10;Казань
crm-1901;Артём Григорьев;8-931-9311524508;USER1358.АРТE@MAIL.RU;28/03/1986;Самара г.
crm-738;Алексеев Егор Евгеньевич;+79004644774;user526.егор@mail.ru;1956-02-22;Екатеринбург
crm-2227;МОРОЗОВ КИРИЛЛ ЕВГЕНЬЕВИЧ;8 (982) 198-38-71; USER1597.КИРИ@MAIL.RU ;5.4.1997;ВОЛГОГРАД
crm-2039;ПОПОВА ВИКТОРИЯ ПЕТРОВНА;;USER1456.ВИКТ@MAIL.RU;1984-10-11;г. Казань
crm-4140;ИВАНОВ ВАДИМ ЮРЬЕВИЧ;8 (926) 564-09-40;;12/07/1995;КРАСНОЯРСК
crm-1992;Захаров  Андрей  Владимирович;+79733878216;USER1418.АНДР@MAIL.RU;24.07.1984;САМАРА
crm-1622;козлов денис владимирович;954 912 17 89; USER1158.ДЕНИ@MAIL.RU ;18.3.1999;г. Нижний Новгород
crm-4261;???;;;31.02.1990;
crm-2762;Петров-Водкин Никита Евгеньевич;+79301101484;user1957.ники@mail.ru;1978-05-22;Самара
crm-56;Иванов Николай Игоревич;+79813586520;user35.нико@mail.ru;1968-02-18;Волгоград
crm-2621;Орлов Никита Николаевич;+79657189749;user1862.ники@mail.ru;1994-05-12;Красноярск
crm-1888;Павлова Светлана Ивановна;+79843080488;user1348.свет@mail.ru;1961-06-18;Самара
crm-1949;Яковлева София Васильевна;+79369085890;user1388.софи@mail.ru;1993-03-06;Воронеж
crm-1984;Волкова Виктория Александровна;+79001320262;user1413.викт@mail.ru;1968-04-07;Волгоград
crm-88;Волков Денис Алексеевич;+79971730292;user62.дени@mail.ru;1972-02-15;Новосибирск
crm-3201;Захаров Глеб Борисович;+79302853061;user2275.глеб@mail.ru;1998-08-04;Екатеринбург
crm-3172;Борисов Сергей Олегович;+79615646485;user2251.серг@mail.ru;1987-09-15;Екатеринбург
crm-3690;Фёдоров Борис Николаевич;+79201168578;user2618.бори@mail.ru;1988-07-18;Пермь
crm-1351;Козлов Валентин Дмитриевич;+79398403690;user957.вале@mail.ru;1964-12-05;Москва
crm-3933;Петров-Водкин Иван Петрович;+79995935200;user2790.иван@mail.ru;1965-02-24;Волгоград
crm-3398;Яковлев Илья Олегович;+79506372419;user2412.илья@mail.ru;1959-09-24;Уфа
crm-1419;Новиков Алексей Борисович;+79731737439;user1014.алек@mail.ru;1997-11-14;Казань
crm-1958;романова юлия петровна;8-998-9984964706; USER1395.ЮЛИЯ@MAIL.RU ;1964-01-07;г. Омск
crm-453;Егорова Валентина Викторовна;+79925782187;user320.вале@mail.ru;1986-01-19;Пермь
crm-3964;Фролов Егор Игоревич;+79556945682;user2818.егор@mail.ru;1962-09-03;Москва
crm-1217;Смирнова Виктория Владимировна;+79778811407;user866.викт@mail.ru;1955-06-19;Уфа
crm-4011;ФЁДОРОВА СВЕТЛАНА АЛЕКСАНДРОВНА;+79737173642;USER2848.СВЕТ@MAIL.RU;1967-01-25;Уфа г.
crm-475;Яковлев Валентин Дмитриевич;+79674887033;user336.вале@mail.ru;1985-11-19;Казань
crm-2171;Никитин Игорь Александрович;+79183374117;user1554.игор@mail.ru;1995-01-02;Волгоград
crm-2271;Михайлов Дмитрий Андреевич;+79814089105;user1628.дмит@mail.ru;1996-06-24;Казань
crm-2047;ЕГОРОВ ЯРОСЛАВ СЕРГЕЕВИЧ;8 (934) 401-80-24; USER1463.ЯРОС@MAIL.RU ;10.6.1990;НОВОСИБИРСК
crm-561;Семёнов Евгений Игоревич;+79410767412;user395.евге@mail.ru;1991-11-04;Красноярск
crm-3160;Алексеев Игорь Васильевич;+79042224396;user2243.игор@mail.ru;1969-11-18;Пермь
crm-630;Смирнов Вадим Юрьёвич;8 (945) 596-21-33;USER449.ВАДИ@MAIL.RU;14/01/1998;КРАСНОЯРСК
